,i,smi,qed,logp,sas
0,0,Cc1ccc(-c2ccc(C)cc2)cc1,0.625641454815298,1.0040837771265991,3.9704400000000026
1,1,Cc1ccc(-c2ccccc2)cc1,0.6092016568043108,1.0697798309804867,3.662020000000002
2,2,c1ccc(CCc2ccccc2)cc1,0.6814602021498524,1.014182862295245,3.4718000000000018
3,3,c1ccc(Oc2ccccc2)cc1,0.6700363845267113,1.0553403606727105,3.478900000000001
4,4,c1ccc(Cc2ccccc2)cc1,0.6452001853099995,1.0284255677733025,3.277400000000002
5,5,O=C(Nc1ccccc1)c1ccccc1,0.7874913866928777,1.0574495523703487,2.938900000000001
6,6,c1ccc(Nc2ccccc2)cc1,0.7258030102508874,1.0843462778324717,3.430200000000001
7,7,c1ccc(COc2ccccc2)cc1,0.7109826240797368,1.0865509153624693,3.265600000000002
8,8,Clc1ccc(-c2ccccc2)cc1,0.6346172430604238,1.0954863087132818,4.007000000000002
9,9,COc1ccc(OC)cc1,0.6189113153967104,1.03156277326892,1.7038
10,10,COc1ccccc1OC,0.6189113153967103,1.0698671688733157,1.7038
11,11,COc1ccc(-c2ccccc2)cc1,0.6949649441287625,1.0967406232155916,3.3622000000000014
12,12,Fc1ccc(-c2ccccc2)cc1,0.6172445494970528,1.1048944058792731,3.492700000000002
13,13,O=C(O)c1ccccc1,0.6106035394285075,1.0549172379947862,1.3848
14,14,c1ccc(CCCCc2ccccc2)cc1,0.6470356351847119,1.1327382804544328,4.252000000000003
15,15,CCOc1ccc(C)cc1,0.6062161233707782,1.1366303556865027,2.39372
16,16,c1ccc(CCCc2ccccc2)cc1,0.6961792960252651,1.1442826693129504,3.861900000000003
17,17,CCc1ccc(OC)cc1,0.6055803781835287,1.1384353007414472,2.2576
18,18,CCOc1ccc(OC)cc1,0.6598906467530798,1.1489670856768832,2.0938999999999997
19,19,Cc1ccccc1-c1ccccc1,0.6092016568043108,1.1518802358387852,3.662020000000002
20,20,O=C(c1ccccc1)c1ccccc1,0.6524732866647586,1.1539286157108997,2.917600000000001
21,21,Cc1cccc(-c2ccccc2)c1,0.6092016568043108,1.1592551346242104,3.662020000000002
22,22,Cc1ccc(OCc2ccccc2)cc1,0.7321511533436246,1.1614310209018193,3.5740200000000018
23,23,Cc1ccc(C(=O)O)cc1,0.6374596390700277,1.161566802572949,1.69322
24,24,Cc1ccccc1NC(=O)c1ccccc1,0.8112788228538133,1.1669996459168939,3.247320000000001
